person,question,response_str,response_n,response
p67,q9,"Presentations, Hack Nights, Python Schooling, Social",2, Python Schooling
p67,q9,"Presentations, Hack Nights, Python Schooling, Social",3, Social
p68,q9,Presentations,0,Presentations
p69,q9,"Hack Nights, Social",0,Hack Nights
p69,q9,"Hack Nights, Social",1, Social
p70,q9,"Presentations, Hack Nights, Python Schooling",0,Presentations
p70,q9,"Presentations, Hack Nights, Python Schooling",1, Hack Nights
p70,q9,"Presentations, Hack Nights, Python Schooling",2, Python Schooling
p71,q9,"Presentations, Hack Nights",0,Presentations
p71,q9,"Presentations, Hack Nights",1, Hack Nights
p72,q9,"Presentations, Hack Nights, Python Schooling",0,Presentations
p72,q9,"Presentations, Hack Nights, Python Schooling",1, Hack Nights
p72,q9,"Presentations, Hack Nights, Python Schooling",2, Python Schooling
p73,q9,"Presentations, Python Schooling",0,Presentations
p73,q9,"Presentations, Python Schooling",1, Python Schooling
p74,q9,"Hack Nights, Python Schooling",0,Hack Nights
p74,q9,"Hack Nights, Python Schooling",1, Python Schooling
p75,q9,"Presentations, Hack Nights, Python Schooling, Social",0,Presentations
p75,q9,"Presentations, Hack Nights, Python Schooling, Social",1, Hack Nights
p75,q9,"Presentations, Hack Nights, Python Schooling, Social",2, Python Schooling
p75,q9,"Presentations, Hack Nights, Python Schooling, Social",3, Social
p76,q9,"Presentations, Hack Nights",0,Presentations
p76,q9,"Presentations, Hack Nights",1, Hack Nights
p77,q9,"Presentations, Hack Nights",0,Presentations
p77,q9,"Presentations, Hack Nights",1, Hack Nights
p78,q9,"Presentations, Hack Nights, Python Schooling, Social",0,Presentations
p78,q9,"Presentations, Hack Nights, Python Schooling, Social",1, Hack Nights
p78,q9,"Presentations, Hack Nights, Python Schooling, Social",2, Python Schooling
p78,q9,"Presentations, Hack Nights, Python Schooling, Social",3, Social
p79,q9,"Presentations, Hack Nights, Python Schooling, Social",0,Presentations
p79,q9,"Presentations, Hack Nights, Python Schooling, Social",1, Hack Nights
p79,q9,"Presentations, Hack Nights, Python Schooling, Social",2, Python Schooling
p79,q9,"Presentations, Hack Nights, Python Schooling, Social",3, Social
p80,q9,"Presentations, Hack Nights, Python Schooling",0,Presentations
p80,q9,"Presentations, Hack Nights, Python Schooling",1, Hack Nights
p80,q9,"Presentations, Hack Nights, Python Schooling",2, Python Schooling
p81,q9,"Presentations, Hack Nights, Python Schooling, Social",0,Presentations
p81,q9,"Presentations, Hack Nights, Python Schooling, Social",1, Hack Nights
p81,q9,"Presentations, Hack Nights, Python Schooling, Social",2, Python Schooling
p81,q9,"Presentations, Hack Nights, Python Schooling, Social",3, Social
p82,q9,"Presentations, Hack Nights, Python Schooling, Social",0,Presentations
p82,q9,"Presentations, Hack Nights, Python Schooling, Social",1, Hack Nights
p82,q9,"Presentations, Hack Nights, Python Schooling, Social",2, Python Schooling
p82,q9,"Presentations, Hack Nights, Python Schooling, Social",3, Social
p83,q9,"Presentations, Python Schooling",0,Presentations
p83,q9,"Presentations, Python Schooling",1, Python Schooling
p84,q9,"Presentations, Python Schooling",0,Presentations
p84,q9,"Presentations, Python Schooling",1, Python Schooling
p0,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p0,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p1,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps, deep learning, machine learning",0,Software (engineering/developing)
p1,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps, deep learning, machine learning",1, Web (django/flask/other web development)
p1,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps, deep learning, machine learning",2, SysAdmin/DevOps
p1,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps, deep learning, machine learning",3, deep learning
p1,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps, deep learning, machine learning",4, machine learning
p2,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p2,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p2,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",2, Education (grade school/high school/undergraduate)
p2,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",3, Web (django/flask/other web development)
p2,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",4, SysAdmin/DevOps
p3,q10,Science (scientific & numeric computing/data science),0,Science (scientific & numeric computing/data science)
p4,q10,Science (scientific & numeric computing/data science),0,Science (scientific & numeric computing/data science)
p5,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p5,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p5,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p6,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p6,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p7,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p7,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p7,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",2, Web (django/flask/other web development)
p7,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",3, SysAdmin/DevOps
p8,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p8,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p8,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p9,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p9,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p9,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",2, Education (teaching & undergraduate studies)
p9,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",3, Web (django/flask/other web development)
p9,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",4, SysAdmin/DevOps
p10,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p10,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p11,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p11,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p12,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Software (engineering/developing)
p12,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Science (scientific & numeric computing/data science)
p12,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",2, Education (teaching & undergraduate studies)
p13,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p13,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p14,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p14,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p14,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",2, Web (django/flask/other web development)
p14,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",3, SysAdmin/DevOps
p15,q10,"Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Science (scientific & numeric computing/data science)
p15,q10,"Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Web (django/flask/other web development)
p16,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",0,Software (engineering/developing)
p16,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p16,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",2, Education (teaching & undergraduate studies)
p16,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",3, Web (django/flask/other web development)
p17,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Software (engineering/developing)
p17,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Science (scientific & numeric computing/data science)
p17,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",2, Education (teaching & undergraduate studies)
p18,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p18,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p18,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p19,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p19,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p19,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",2, Education (teaching & undergraduate studies)
p19,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",3, Web (django/flask/other web development)
p19,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",4, SysAdmin/DevOps
p20,q10,Science (scientific & numeric computing/data science),0,Science (scientific & numeric computing/data science)
p21,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p21,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p21,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p22,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",0,Software (engineering/developing)
p22,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p22,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",2, SysAdmin/DevOps
p23,q10,,0,
p24,q10,"""Python for Finance"" is a Packt Pub book title. Maybe a Python for specific fields night of 5 minute talks?",0,"""Python for Finance"" is a Packt Pub book title. Maybe a Python for specific fields night of 5 minute talks?"
p25,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Science (scientific & numeric computing/data science)
p25,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Education (teaching & undergraduate studies)
p26,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",0,Software (engineering/developing)
p26,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p26,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",2, Education (teaching & undergraduate studies)
p26,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",3, Web (django/flask/other web development)
p27,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",0,Science (scientific & numeric computing/data science)
p27,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",1, Education (teaching & undergraduate studies)
p27,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p28,q10,Science (scientific & numeric computing/data science),0,Science (scientific & numeric computing/data science)
p29,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Science (scientific & numeric computing/data science)
p29,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Education (teaching & undergraduate studies)
p30,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",0,Software (engineering/developing)
p30,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p30,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",2, SysAdmin/DevOps
p31,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",0,Software (engineering/developing)
p31,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p31,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",2, SysAdmin/DevOps
p32,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), SysAdmin/DevOps",0,Science (scientific & numeric computing/data science)
p32,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), SysAdmin/DevOps",1, Education (teaching & undergraduate studies)
p32,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), SysAdmin/DevOps",2, SysAdmin/DevOps
p33,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Software (engineering/developing)
p33,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Science (scientific & numeric computing/data science)
p33,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",2, Education (teaching & undergraduate studies)
p34,q10,,0,
p35,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Software (engineering/developing)
p35,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Science (scientific & numeric computing/data science)
p35,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",2, Education (teaching & undergraduate studies)
p36,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p36,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p36,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p37,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p37,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p37,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p38,q10,Science (scientific & numeric computing/data science),0,Science (scientific & numeric computing/data science)
p39,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps, yes ;p",0,Software (engineering/developing)
p39,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps, yes ;p",1, Science (scientific & numeric computing/data science)
p39,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps, yes ;p",2, Education (teaching & undergraduate studies)
p39,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps, yes ;p",3, Web (django/flask/other web development)
p39,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps, yes ;p",4, SysAdmin/DevOps
p39,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps, yes ;p",5, yes ;p
p40,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p40,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps",1, Web (django/flask/other web development)
p40,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps",2, SysAdmin/DevOps
p41,q10,"Software (engineering/developing), Education (teaching & undergraduate studies)",0,Software (engineering/developing)
p41,q10,"Software (engineering/developing), Education (teaching & undergraduate studies)",1, Education (teaching & undergraduate studies)
p42,q10,Science (scientific & numeric computing/data science),0,Science (scientific & numeric computing/data science)
p43,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), SysAdmin/DevOps",0,Software (engineering/developing)
p43,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p43,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), SysAdmin/DevOps",2, Education (grade school/high school/undergraduate)
p43,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), SysAdmin/DevOps",3, SysAdmin/DevOps
p44,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p44,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p44,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",2, Education (teaching & undergraduate studies)
p44,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",3, Web (django/flask/other web development)
p44,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",4, SysAdmin/DevOps
p45,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p45,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p45,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",2, Education (teaching & undergraduate studies)
p45,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",3, Web (django/flask/other web development)
p45,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",4, SysAdmin/DevOps
p46,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",0,Software (engineering/developing)
p46,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p46,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), SysAdmin/DevOps",2, SysAdmin/DevOps
p47,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p47,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p48,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p48,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p48,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",2, Education (teaching & undergraduate studies)
p48,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",3, Web (django/flask/other web development)
p48,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies), Web (django/flask/other web development), SysAdmin/DevOps",4, SysAdmin/DevOps
p49,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Science (scientific & numeric computing/data science)
p49,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Education (teaching & undergraduate studies)
p50,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p50,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p50,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p51,q10,"Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",0,Science (scientific & numeric computing/data science)
p51,q10,"Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",1, Web (django/flask/other web development)
p51,q10,"Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",2, SysAdmin/DevOps
p52,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p52,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p52,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",2, Web (django/flask/other web development)
p52,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development), SysAdmin/DevOps",3, SysAdmin/DevOps
p53,q10,"Education (teaching & undergraduate studies), Web (django/flask/other web development)",0,Education (teaching & undergraduate studies)
p53,q10,"Education (teaching & undergraduate studies), Web (django/flask/other web development)",1, Web (django/flask/other web development)
p54,q10,"Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Science (scientific & numeric computing/data science)
p54,q10,"Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Web (django/flask/other web development)
p55,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p55,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p56,q10,"Software (engineering/developing), Web (django/flask/other web development)",0,Software (engineering/developing)
p56,q10,"Software (engineering/developing), Web (django/flask/other web development)",1, Web (django/flask/other web development)
p57,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p57,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",1, Science (scientific & numeric computing/data science)
p57,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",2, Education (grade school/high school/undergraduate)
p57,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",3, Web (django/flask/other web development)
p57,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (grade school/high school/undergraduate), Web (django/flask/other web development), SysAdmin/DevOps",4, SysAdmin/DevOps
p58,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Software (engineering/developing)
p58,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Science (scientific & numeric computing/data science)
p58,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",2, Education (teaching & undergraduate studies)
p59,q10,,0,
p60,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p60,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p60,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p61,q10,Science (scientific & numeric computing/data science),0,Science (scientific & numeric computing/data science)
p62,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Science (scientific & numeric computing/data science)
p62,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Education (teaching & undergraduate studies)
p63,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps",0,Software (engineering/developing)
p63,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps",1, Web (django/flask/other web development)
p63,q10,"Software (engineering/developing), Web (django/flask/other web development), SysAdmin/DevOps",2, SysAdmin/DevOps
p64,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",0,Software (engineering/developing)
p64,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",1, Science (scientific & numeric computing/data science)
p64,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science), Web (django/flask/other web development)",2, Web (django/flask/other web development)
p65,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",0,Science (scientific & numeric computing/data science)
p65,q10,"Science (scientific & numeric computing/data science), Education (teaching & undergraduate studies)",1, Education (teaching & undergraduate studies)
p66,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
p66,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",1, Science (scientific & numeric computing/data science)
p67,q10,"Software (engineering/developing), Science (scientific & numeric computing/data science)",0,Software (engineering/developing)
